id_amc,QL,lisa_cat,lisa_rotulo,ano
6093,1.567041208917443,0,Não Significativo,2005
6095,5.533009700622082,0,Não Significativo,2005
6098,3.052576868888096,0,Não Significativo,2005
6100,0.4383832270137482,0,Não Significativo,2005
6103,0.0475431880216112,0,Não Significativo,2005
6105,1.5135623763344088,0,Não Significativo,2005
6106,0.2527295784306703,0,Não Significativo,2005
6107,0.7924487370832018,0,Não Significativo,2005
6109,0.3213483167426305,3,Baixo-Baixo,2005
6110,1.9234926427055308,0,Não Significativo,2005
6112,0.8408513803947255,0,Não Significativo,2005
6113,1.133772969904257,0,Não Significativo,2005
6114,3.274979212790767,0,Não Significativo,2005
6116,1.6106874600193664,0,Não Significativo,2005
6118,0.1847377517520151,3,Baixo-Baixo,2005
6119,0.0894558454591594,3,Baixo-Baixo,2005
6121,8.759096789909876,0,Não Significativo,2005
6122,1.219757581746781,0,Não Significativo,2005
6125,1.2194415004869346,0,Não Significativo,2005
6126,0.5637406110067782,0,Não Significativo,2005
6129,2.961500786896841,0,Não Significativo,2005
6131,1.0263521811077605,0,Não Significativo,2005
6132,5.195213899734026,0,Não Significativo,2005
6133,0.1217863548234751,3,Baixo-Baixo,2005
6134,1.0857298841504484,0,Não Significativo,2005
6135,0.2907073204867386,0,Não Significativo,2005
6136,0.0037878109005272,3,Baixo-Baixo,2005
6141,3.971998101185128,0,Não Significativo,2005
6142,0.379501995998313,0,Não Significativo,2005
6143,5.630323941587797,0,Não Significativo,2005
6144,14.722617116437888,0,Não Significativo,2005
6146,2.521981518380324,0,Não Significativo,2005
6147,1.5931759161226442,0,Não Significativo,2005
6149,2.7495324279164945,0,Não Significativo,2005
6151,0.5127846518883166,0,Não Significativo,2005
6152,5.8776889934477206,0,Não Significativo,2005
6153,0.5105155938449115,0,Não Significativo,2005
6154,6.829314830482113,0,Não Significativo,2005
6155,3.087305068314962,0,Não Significativo,2005
6156,2.2223493508283734,0,Não Significativo,2005
6159,2.178244402189009,0,Não Significativo,2005
6160,0.4871454192939007,0,Não Significativo,2005
6161,0.6991790729335237,3,Baixo-Baixo,2005
6163,4.037601673426924,0,Não Significativo,2005
6164,1.117640363467303,0,Não Significativo,2005
6166,0.9814024505482964,0,Não Significativo,2005
6168,11.919515578467784,0,Não Significativo,2005
6169,0.1623061979539924,0,Não Significativo,2005
7002,0.0564663960879915,3,Baixo-Baixo,2005
7003,0.2419509370615738,0,Não Significativo,2005
7006,0.7225113424961932,0,Não Significativo,2005
7013,0.1201667164710394,0,Não Significativo,2005
7018,1.1701665424292131,0,Não Significativo,2005
7020,0.296672850231943,0,Não Significativo,2005
7022,0.7918264765907926,0,Não Significativo,2005
7023,0.5906349311417879,3,Baixo-Baixo,2005
7027,0.0939567685011297,3,Baixo-Baixo,2005
7030,1.0263521811077605,0,Não Significativo,2005
7034,0.2071043372229153,3,Baixo-Baixo,2005
7035,0.0439386064461165,3,Baixo-Baixo,2005
7036,0.589702349671564,0,Não Significativo,2005
7041,0.3195307184873725,3,Baixo-Baixo,2005
7042,0.036681436057488,3,Baixo-Baixo,2005
7043,1.19980626333506,0,Não Significativo,2005
7056,0.3222164472715212,3,Baixo-Baixo,2005
7057,0.4375272883993381,0,Não Significativo,2005
7063,0.0397422883524331,3,Baixo-Baixo,2005
7066,0.0904305459544771,3,Baixo-Baixo,2005
7071,0.9200228255447968,0,Não Significativo,2005
7072,0.4052204211124671,0,Não Significativo,2005
7074,0.052813314370774,3,Baixo-Baixo,2005
7075,1.3418376818873912,0,Não Significativo,2005
7076,0.2375059807898191,3,Baixo-Baixo,2005
7080,0.4481737857503886,0,Não Significativo,2005
7083,0.0903576180948364,3,Baixo-Baixo,2005
7091,0.0368922520635656,3,Baixo-Baixo,2005
7094,0.0647115614738597,0,Não Significativo,2005
7096,0.1858678219804618,0,Não Significativo,2005
7098,0.0749872480340862,0,Não Significativo,2005
7101,1.1028576702562625,0,Não Significativo,2005
7107,0.7779645416704191,0,Não Significativo,2005
7109,0.2350561813376164,3,Baixo-Baixo,2005
7111,0.3961231975874038,3,Baixo-Baixo,2005
7112,0.4458331616517171,0,Não Significativo,2005
7115,0.4752638237013665,3,Baixo-Baixo,2005
7122,0.3165069108406699,0,Não Significativo,2005
7128,0.1801782393333147,3,Baixo-Baixo,2005
7133,0.0569181846266686,3,Baixo-Baixo,2005
7137,0.0215020207460605,3,Baixo-Baixo,2005
7140,0.0403251561769289,0,Não Significativo,2005
7141,0.0347233118269457,3,Baixo-Baixo,2005
7143,1.584679541812913,0,Não Significativo,2005
7145,0.4620348306705037,3,Baixo-Baixo,2005
7148,0.0710935573842621,3,Baixo-Baixo,2005
7149,0.0511322060182987,3,Baixo-Baixo,2005
7158,0.1455109693994768,0,Não Significativo,2005
7160,0.0892420919455174,3,Baixo-Baixo,2005
7161,0.344087359501258,0,Não Significativo,2005
7162,0.0657531962661955,0,Não Significativo,2005
8001,1.853961437903345,0,Não Significativo,2005
8003,5.009309193978839,0,Não Significativo,2005
8007,2.51312403224517,0,Não Significativo,2005
8012,0.1940146258659691,0,Não Significativo,2005
8016,0.8268889035985031,0,Não Significativo,2005
8019,0.873065816396861,0,Não Significativo,2005
8021,2.8560094189975747,0,Não Significativo,2005
8026,2.577420577197546,0,Não Significativo,2005
8027,0.4949968180995047,0,Não Significativo,2005
8028,0.8612101955234216,0,Não Significativo,2005
8031,5.089991888136158,0,Não Significativo,2005
8033,5.834583220149132,0,Não Significativo,2005
8036,19.28458630595476,0,Não Significativo,2005
8039,2.801086160939929,0,Não Significativo,2005
8042,2.037153571592676,0,Não Significativo,2005
8045,0.7292768703038869,0,Não Significativo,2005
8047,6.894981319236749,1,Alto-Alto (Cluster),2005
8051,2.066507369454241,0,Não Significativo,2005
8055,2.9878252383359243,0,Não Significativo,2005
8058,5.272632773533984,0,Não Significativo,2005
8061,1.413632268137908,0,Não Significativo,2005
8062,31.96533618954978,0,Não Significativo,2005
8063,6.894981319236749,0,Não Significativo,2005
8064,2.265410879951417,2,Baixo-Alto,2005
8072,8.34231623757774,0,Não Significativo,2005
8080,1.9551205418641115,0,Não Significativo,2005
8084,8.516366475066768,0,Não Significativo,2005
8090,1.032420607579794,0,Não Significativo,2005
8091,2.5609930614307923,0,Não Significativo,2005
10006,0.9700731293298456,0,Não Significativo,2005
10013,0.0952574892133794,0,Não Significativo,2005
10014,1.3104496659368088,0,Não Significativo,2005
10024,30.55730357389013,1,Alto-Alto (Cluster),2005
10033,19.49300593101428,1,Alto-Alto (Cluster),2005
10038,6.601598597001767,0,Não Significativo,2005
10045,0.3782057263716359,0,Não Significativo,2005
10047,7.617811239540122,1,Alto-Alto (Cluster),2005
10050,0.9608299361013573,0,Não Significativo,2005
10051,2.4160311900290496,0,Não Significativo,2005
10052,1.7104151710871518,0,Não Significativo,2005
10055,4.707707833512486,0,Não Significativo,2005
10056,31.19539111951661,1,Alto-Alto (Cluster),2005
10061,0.6979347052842537,0,Não Significativo,2005
10063,2.3407405244623365,0,Não Significativo,2005
10071,2.36777080207673,0,Não Significativo,2005
10076,1.8830831334049944,0,Não Significativo,2005
10081,0.8258466164803816,0,Não Significativo,2005
10082,4.19155339191011,1,Alto-Alto (Cluster),2005
10085,5.240185802619929,1,Alto-Alto (Cluster),2005
10090,0.1275685374446056,0,Não Significativo,2005
10101,1.035384983581756,0,Não Significativo,2005
10102,7.113869615085534,0,Não Significativo,2005
10105,2.9709001104340573,0,Não Significativo,2005
10107,3.306834127725112,0,Não Significativo,2005
10115,17.082857304387012,1,Alto-Alto (Cluster),2005
10118,0.1445721889517382,0,Não Significativo,2005
10126,5.816533572571915,0,Não Significativo,2005
10132,2.868312228802488,2,Baixo-Alto,2005
10136,0.762632647334751,0,Não Significativo,2005
10140,0.3635561028192161,0,Não Significativo,2005
10141,1.3130091379405917,0,Não Significativo,2005
10148,16.331871937457223,1,Alto-Alto (Cluster),2005
10150,0.913574985513314,0,Não Significativo,2005
10157,1.37056203593391,0,Não Significativo,2005
10170,2.5100242026224384,2,Baixo-Alto,2005
10190,6.5907909669174805,1,Alto-Alto (Cluster),2005
10192,29.641123396189727,1,Alto-Alto (Cluster),2005
10202,2.1747563361334854,0,Não Significativo,2005
10203,2.853095718304861,0,Não Significativo,2005
10213,7.513391211238703,1,Alto-Alto (Cluster),2005
10216,2.859162907498492,0,Não Significativo,2005
10219,1.5794670863449822,2,Baixo-Alto,2005
10222,11.204344643759717,0,Não Significativo,2005
10230,0.8759096789909875,2,Baixo-Alto,2005
10236,21.969303223058265,1,Alto-Alto (Cluster),2005
10253,17.184577674478092,1,Alto-Alto (Cluster),2005
10255,2.406948366006384,0,Não Significativo,2005
10256,1.3845344014531622,2,Baixo-Alto,2005
10263,10.096530842937415,0,Não Significativo,2005
10276,5.008278488050177,0,Não Significativo,2005
10277,8.793468654356873,1,Alto-Alto (Cluster),2005
10278,0.3596900367178078,2,Baixo-Alto,2005
10279,0.6954900461675801,0,Não Significativo,2005
10290,6.9582380285875445,0,Não Significativo,2005
10295,10.219334700969585,0,Não Significativo,2005
10307,15.440439151131956,1,Alto-Alto (Cluster),2005
10315,11.56577511613906,1,Alto-Alto (Cluster),2005
10329,2.516946497720681,0,Não Significativo,2005
11007,1.1126961682964551,0,Não Significativo,2005
11041,1.571249169422576,0,Não Significativo,2005
11069,0.1504948911183306,0,Não Significativo,2005
11078,1.2272540072432636,0,Não Significativo,2005
11087,0.591716261156905,0,Não Significativo,2005
11088,1.5728202093310095,0,Não Significativo,2005
11101,1.2658874099063924,0,Não Significativo,2005
11102,0.9838543921512592,0,Não Significativo,2005
11103,1.694434745947479,0,Não Significativo,2005
11107,3.52600493965109,0,Não Significativo,2005
11123,0.0668085146460206,0,Não Significativo,2005
11127,3.198499755569431,0,Não Significativo,2005
11134,0.9730744954684658,0,Não Significativo,2005
11136,0.9679779389857206,3,Baixo-Baixo,2005
11155,0.6018640767870926,2,Baixo-Alto,2005
11167,29.926618635699768,0,Não Significativo,2005
11171,11.624103953180107,0,Não Significativo,2005
11174,0.137056203593391,0,Não Significativo,2005
11203,0.1588480136635672,0,Não Significativo,2005
11208,2.2428058974815865,0,Não Significativo,2005
11229,1.1391250777110862,0,Não Significativo,2005
11256,6.454735272449189,0,Não Significativo,2005
11261,5.023270972051923,0,Não Significativo,2005
11284,0.4812173791163801,3,Baixo-Baixo,2005
11295,7.556985396308789,1,Alto-Alto (Cluster),2005
11307,0.1060264456471229,0,Não Significativo,2005
11315,0.1146517743029901,0,Não Significativo,2005
11320,0.1092254303349553,0,Não Significativo,2005
11331,0.0411873960682258,2,Baixo-Alto,2005
11339,3.068282421842003,0,Não Significativo,2005
11341,0.3631878328609308,0,Não Significativo,2005
11365,0.9741662648966382,0,Não Significativo,2005
11396,2.7220944171292505,0,Não Significativo,2005
11443,19.592296644825733,0,Não Significativo,2005
11444,0.3036047797519864,0,Não Significativo,2005
11448,0.1348296587696716,0,Não Significativo,2005
11466,1.2352929534093189,0,Não Significativo,2005
11467,6.525971768064,0,Não Significativo,2005
11474,0.3758796078420928,0,Não Significativo,2005
11489,1.6748793445372487,0,Não Significativo,2005
11500,0.8442230661492269,0,Não Significativo,2005
11516,0.5157421467639242,0,Não Significativo,2005
11560,0.1096047409514278,0,Não Significativo,2005
11576,1.4679231599427465,0,Não Significativo,2005
11581,0.1648424988047626,0,Não Significativo,2005
11602,2.364340018612836,0,Não Significativo,2005
11608,4.329902606116082,0,Não Significativo,2005
11626,2.0537659951757004,0,Não Significativo,2005
11674,1.9504473224405456,0,Não Significativo,2005
11700,0.1741607975713945,0,Não Significativo,2005
11703,0.1552199286243217,0,Não Significativo,2005
13001,0.1747266221249078,0,Não Significativo,2005
13002,0.1006453594768445,0,Não Significativo,2005
13003,3.2678869020319,0,Não Significativo,2005
13006,0.0925978896178489,0,Não Significativo,2005
13010,2.049575239712143,0,Não Significativo,2005
13013,0.946570572103282,3,Baixo-Baixo,2005
13015,17.099553671707138,1,Alto-Alto (Cluster),2005
13016,11.45943480202395,0,Não Significativo,2005
13021,21.04683524242157,0,Não Significativo,2005
13024,1.4418017832863277,0,Não Significativo,2005
13027,1.2691005259922008,0,Não Significativo,2005
13029,10.710650592989124,1,Alto-Alto (Cluster),2005
13032,0.4069265826248278,0,Não Significativo,2005
13037,0.1106621457257701,0,Não Significativo,2005
13038,0.4520311179569546,0,Não Significativo,2005
13046,22.97256124536009,1,Alto-Alto (Cluster),2005
13049,11.622764153277714,1,Alto-Alto (Cluster),2005
13052,0.3543249241688626,0,Não Significativo,2005
13053,0.8826662447078063,3,Baixo-Baixo,2005
13057,0.2156755465593785,0,Não Significativo,2005
13058,0.370881980925512,0,Não Significativo,2005
13061,0.72247628779369,3,Baixo-Baixo,2005
13067,0.0126902993876866,0,Não Significativo,2005
13069,0.7425013017733411,0,Não Significativo,2005
13071,0.8999473609445555,0,Não Significativo,2005
13072,0.2026102105562335,0,Não Significativo,2005
13074,0.0852365511126642,3,Baixo-Baixo,2005
13081,1.5727439843073163,0,Não Significativo,2005
13082,1.5868843161059192,0,Não Significativo,2005
13086,0.0405770743096775,0,Não Significativo,2005
13087,0.4004301865811032,0,Não Significativo,2005
13091,0.2768213624153111,0,Não Significativo,2005
13099,1.9431745826846545,0,Não Significativo,2005
13101,3.4227416049365256,0,Não Significativo,2005
13120,17.409799577584348,1,Alto-Alto (Cluster),2005
13121,0.8003519588794499,0,Não Significativo,2005
13123,4.806439551660508,0,Não Significativo,2005
13131,2.201746978310882,3,Baixo-Baixo,2005
13133,0.7068031587105665,0,Não Significativo,2005
13134,5.52975881360644,0,Não Significativo,2005
13140,9.385838445034317,1,Alto-Alto (Cluster),2005
13150,18.794384563725977,1,Alto-Alto (Cluster),2005
13154,39.83766984447899,1,Alto-Alto (Cluster),2005
13155,0.6272551235134901,3,Baixo-Baixo,2005
13156,1.732072601933869,0,Não Significativo,2005
13164,4.051593663556323,0,Não Significativo,2005
13166,0.1004902123378768,0,Não Significativo,2005
13167,1.7558228628810526,2,Baixo-Alto,2005
13168,20.17844059065731,0,Não Significativo,2005
13169,3.1826745072012343,0,Não Significativo,2005
13171,2.9827876414303978,2,Baixo-Alto,2005
13176,15.929327639543112,1,Alto-Alto (Cluster),2005
13177,1.30640058809068,0,Não Significativo,2005
13182,1.2536329671339543,0,Não Significativo,2005
13183,1.3309696661053658,0,Não Significativo,2005
13184,20.870838061905356,1,Alto-Alto (Cluster),2005
13185,6.991982096499933,1,Alto-Alto (Cluster),2005
13187,0.7055559208404506,0,Não Significativo,2005
13190,0.187443552748408,0,Não Significativo,2005
13193,1.0970822843239336,0,Não Significativo,2005
13194,1.2950005367267354,0,Não Significativo,2005
13196,4.248702938742553,1,Alto-Alto (Cluster),2005
13198,0.257349288401027,0,Não Significativo,2005
13206,6.120734555012895,1,Alto-Alto (Cluster),2005
13208,0.8640327467715224,0,Não Significativo,2005
13209,0.0460847080463124,0,Não Significativo,2005
13213,0.3177249848341827,0,Não Significativo,2005
13215,0.3738831949198203,0,Não Significativo,2005
13218,0.1674372798569322,0,Não Significativo,2005
13220,0.0971966570701341,0,Não Significativo,2005
13223,2.339949641610077,0,Não Significativo,2005
13225,14.167769834048114,0,Não Significativo,2005
13226,9.28237004059599,1,Alto-Alto (Cluster),2005
13227,0.2408457424543064,0,Não Significativo,2005
13236,4.175532165376292,0,Não Significativo,2005
13238,2.154882827573991,0,Não Significativo,2005
13240,1.0083493506098369,0,Não Significativo,2005
13243,1.32981591715755,0,Não Significativo,2005
13245,0.529537172269615,0,Não Significativo,2005
13260,1.9384896388139712,0,Não Significativo,2005
13261,1.1462245159856488,0,Não Significativo,2005
13265,16.536777722461718,1,Alto-Alto (Cluster),2005
13270,0.0327628382779659,0,Não Significativo,2005
13273,0.3255893830369696,3,Baixo-Baixo,2005
13274,1.7624811799172586,0,Não Significativo,2005
13278,0.268830343105879,0,Não Significativo,2005
13285,6.036997310179824,0,Não Significativo,2005
13289,2.302463493547481,0,Não Significativo,2005
13291,0.3698820790237045,0,Não Significativo,2005
13294,0.1894225637152953,0,Não Significativo,2005
13298,9.824063694659989,0,Não Significativo,2005
13299,28.78411919748975,1,Alto-Alto (Cluster),2005
13300,9.562740805484822,1,Alto-Alto (Cluster),2005
13303,7.32961256466974,0,Não Significativo,2005
13305,5.885407560740495,0,Não Significativo,2005
13307,17.01925768672362,1,Alto-Alto (Cluster),2005
13308,5.1072523020733565,0,Não Significativo,2005
13311,1.049153725937291,0,Não Significativo,2005
13312,28.44232897861369,1,Alto-Alto (Cluster),2005
13313,12.699622813767869,1,Alto-Alto (Cluster),2005
13314,2.8046414272994906,0,Não Significativo,2005
13317,4.430345845693838,1,Alto-Alto (Cluster),2005
13319,3.4882766636860887,0,Não Significativo,2005
13320,0.1320877647363361,0,Não Significativo,2005
13324,0.9436032207983592,0,Não Significativo,2005
13325,2.5744432137311017,0,Não Significativo,2005
13327,9.099975345185555,1,Alto-Alto (Cluster),2005
13333,5.442304623562704,0,Não Significativo,2005
13336,0.2140950756926198,0,Não Significativo,2005
13338,0.9646443946413876,0,Não Significativo,2005
13339,4.528151409450756,0,Não Significativo,2005
13342,7.020266067518619,0,Não Significativo,2005
13343,1.6197101039045487,2,Baixo-Alto,2005
13345,0.1897031897356142,0,Não Significativo,2005
13346,5.194067053398544,1,Alto-Alto (Cluster),2005
13349,2.7495324279164945,0,Não Significativo,2005
13350,9.900851274523845,0,Não Significativo,2005
13352,0.5363782010310503,0,Não Significativo,2005
13358,0.0316943379477662,0,Não Significativo,2005
13365,2.018800836713462,0,Não Significativo,2005
13367,0.5425832757268627,0,Não Significativo,2005
13368,2.057940852935458,0,Não Significativo,2005
13369,0.739632497597962,2,Baixo-Alto,2005
13371,24.357270964695036,1,Alto-Alto (Cluster),2005
13373,3.874701317726703,0,Não Significativo,2005
13377,18.05526652805962,0,Não Significativo,2005
13378,0.2768597516612335,0,Não Significativo,2005
13381,9.79647674363864,1,Alto-Alto (Cluster),2005
13383,12.63173015080013,0,Não Significativo,2005
13385,2.87327725189376,0,Não Significativo,2005
13386,0.4503329161703837,0,Não Significativo,2005
13388,12.577374717036164,1,Alto-Alto (Cluster),2005
13395,1.0550230361355664,0,Não Significativo,2005
13401,2.8805495981297145,0,Não Significativo,2005
13404,0.0876548997407167,3,Baixo-Baixo,2005
13409,3.0325920737097345,0,Não Significativo,2005
13410,2.9312865082734336,0,Não Significativo,2005
13413,6.050258676146487,0,Não Significativo,2005
13420,0.4712658104630796,2,Baixo-Alto,2005
13421,17.539864759461903,1,Alto-Alto (Cluster),2005
13424,1.2746694702798311,0,Não Significativo,2005
13430,6.940323792910134,0,Não Significativo,2005
13431,0.0565269326796227,0,Não Significativo,2005
13432,4.176180640631048,0,Não Significativo,2005
13433,0.1339351460613199,0,Não Significativo,2005
13435,0.1070905103346209,0,Não Significativo,2005
13440,0.2097602666621682,0,Não Significativo,2005
13442,3.134082417834886,0,Não Significativo,2005
13448,1.045303290379915,0,Não Significativo,2005
13450,3.1500364158988203,0,Não Significativo,2005
13457,0.0427266225133839,0,Não Significativo,2005
13459,11.22931549357697,0,Não Significativo,2005
13461,0.1705163420737052,3,Baixo-Baixo,2005
13462,0.761552737043991,2,Baixo-Alto,2005
13464,3.1036965772187584,0,Não Significativo,2005
13468,0.2106475774348508,0,Não Significativo,2005
13472,0.1053968571345496,2,Baixo-Alto,2005
13474,37.49951253638508,1,Alto-Alto (Cluster),2005
13477,24.00930995091368,0,Não Significativo,2005
13478,3.2168331199720286,0,Não Significativo,2005
13481,0.6495272257252009,2,Baixo-Alto,2005
13486,12.047682412644855,0,Não Significativo,2005
13487,2.953369263593994,2,Baixo-Alto,2005
13489,32.491076447694695,1,Alto-Alto (Cluster),2005
13494,1.804121244214916,0,Não Significativo,2005
13497,1.2819616297207914,0,Não Significativo,2005
13498,0.7208677620065993,0,Não Significativo,2005
13504,14.190199021120486,0,Não Significativo,2005
13505,2.1650907524173366,0,Não Significativo,2005
13522,2.399217268471032,0,Não Significativo,2005
13536,1.6003548237225305,0,Não Significativo,2005
13539,0.2840858175395465,3,Baixo-Baixo,2005
13540,0.7912672771016749,0,Não Significativo,2005
13541,2.5255325231466115,0,Não Significativo,2005
13546,3.476799825693769,0,Não Significativo,2005
13553,10.913322704960764,0,Não Significativo,2005
13554,25.41399505155219,1,Alto-Alto (Cluster),2005
13561,31.389603671233445,1,Alto-Alto (Cluster),2005
14001,2.6406311435374783,0,Não Significativo,2005
14005,1.151023138222014,3,Baixo-Baixo,2005
14006,8.27816214856579,0,Não Significativo,2005
14007,2.6587331565180263,0,Não Significativo,2005
14008,0.4605414161439264,0,Não Significativo,2005
14009,0.0112380588202203,3,Baixo-Baixo,2005
14010,0.3580806853230973,0,Não Significativo,2005
14012,0.0306310094403559,3,Baixo-Baixo,2005
14013,0.0590226564054112,3,Baixo-Baixo,2005
14014,0.0589125944395333,0,Não Significativo,2005
14020,0.3971673567061668,0,Não Significativo,2005
14021,0.0714335010759306,3,Baixo-Baixo,2005
14023,0.3561174300757955,3,Baixo-Baixo,2005
14024,0.0024663147610604,3,Baixo-Baixo,2005
14025,2.4608707761387474,3,Baixo-Baixo,2005
14026,0.9367566833307304,0,Não Significativo,2005
14028,0.7693280634694484,0,Não Significativo,2005
14029,0.3364269262082646,0,Não Significativo,2005
14031,0.497473399656331,0,Não Significativo,2005
14035,0.0724715593266189,0,Não Significativo,2005
14037,0.158862807887723,0,Não Significativo,2005
14038,0.2294589313864777,3,Baixo-Baixo,2005
14040,0.065200768976234,3,Baixo-Baixo,2005
14042,1.349122829759811,3,Baixo-Baixo,2005
14043,2.893479187970128,0,Não Significativo,2005
14044,0.0061268614164293,3,Baixo-Baixo,2005
14045,1.6393269952259693,0,Não Significativo,2005
14047,0.4014304744571981,3,Baixo-Baixo,2005
14048,0.1130667000732601,3,Baixo-Baixo,2005
14049,0.1134042980137623,3,Baixo-Baixo,2005
14050,0.140694578295882,3,Baixo-Baixo,2005
14053,0.0234513970278711,3,Baixo-Baixo,2005
14056,0.0568192027829728,3,Baixo-Baixo,2005
14057,0.2037462277998433,0,Não Significativo,2005
14061,0.1613902782567549,3,Baixo-Baixo,2005
14062,2.240868928751943,0,Não Significativo,2005
14064,0.0540222255940006,3,Baixo-Baixo,2005
14066,0.0086467176259761,3,Baixo-Baixo,2005
14067,1.0602142925586409,0,Não Significativo,2005
14070,1.1167352787650624,0,Não Significativo,2005
14071,0.1147062705759678,3,Baixo-Baixo,2005
14072,0.7799936339283132,0,Não Significativo,2005
14074,0.1990043807282106,3,Baixo-Baixo,2005
14077,3.1881471509897823,0,Não Significativo,2005
14078,1.1531057952411372,0,Não Significativo,2005
14080,0.0673287441974594,0,Não Significativo,2005
14084,0.909465270579966,3,Baixo-Baixo,2005
14085,1.348093805836633,0,Não Significativo,2005
14088,0.0412204795311506,3,Baixo-Baixo,2005
14089,8.242276519547378,0,Não Significativo,2005
14093,0.0617416456792238,3,Baixo-Baixo,2005
14097,0.222367022932203,3,Baixo-Baixo,2005
14098,0.2716369390571481,0,Não Significativo,2005
14099,2.97802739927338,0,Não Significativo,2005
14100,0.631739126108079,3,Baixo-Baixo,2005
14104,1.4929351021368014,3,Baixo-Baixo,2005
14105,0.5282132000998572,0,Não Significativo,2005
14106,2.2339543082739524,3,Baixo-Baixo,2005
14107,0.0941838364506438,0,Não Significativo,2005
14110,1.711089343540397,0,Não Significativo,2005
14111,0.7589733882309715,0,Não Significativo,2005
14112,6.872860750358863,0,Não Significativo,2005
14117,0.1179133188411585,3,Baixo-Baixo,2005
14118,1.6445738575636548,0,Não Significativo,2005
14121,2.812143845763918,0,Não Significativo,2005
14122,0.1373321878940956,3,Baixo-Baixo,2005
14125,1.5442287389108058,3,Baixo-Baixo,2005
14126,9.475132891128723,0,Não Significativo,2005
14128,0.0199863443520508,3,Baixo-Baixo,2005
14129,0.1787638679308653,3,Baixo-Baixo,2005
14134,2.258116265052256,0,Não Significativo,2005
14137,0.0430274371880173,0,Não Significativo,2005
14138,0.7053491091569266,0,Não Significativo,2005
14140,0.3388410678556366,3,Baixo-Baixo,2005
14141,1.8916574912722328,0,Não Significativo,2005
14142,0.7662714155121807,0,Não Significativo,2005
14144,0.8386799389018837,0,Não Significativo,2005
14145,2.616309315530582,0,Não Significativo,2005
14146,0.3201927454100083,3,Baixo-Baixo,2005
14148,0.592974279055145,0,Não Significativo,2005
14149,0.1614743534275331,3,Baixo-Baixo,2005
14151,0.0323824989704038,0,Não Significativo,2005
14154,0.2068706570803927,3,Baixo-Baixo,2005
14155,0.8041395677339509,0,Não Significativo,2005
14156,0.4543255226408045,0,Não Significativo,2005
14157,0.0327739982931572,3,Baixo-Baixo,2005
14158,3.5869845013370365,0,Não Significativo,2005
14160,0.0032984271260378,0,Não Significativo,2005
14163,0.0387352921234544,3,Baixo-Baixo,2005
14164,0.0052257039031877,3,Baixo-Baixo,2005
14165,1.0323413369557477,0,Não Significativo,2005
14166,1.1138371214259868,0,Não Significativo,2005
14167,0.0009161548391226,3,Baixo-Baixo,2005
14171,0.1340014037307495,3,Baixo-Baixo,2005
14173,0.0171383147389863,0,Não Significativo,2005
14174,2.7164886167334665,0,Não Significativo,2005
14175,0.2030313478056975,0,Não Significativo,2005
14176,2.602203467362907,0,Não Significativo,2005
14178,1.038882210826121,0,Não Significativo,2005
14179,1.721765874894488,0,Não Significativo,2005
14181,0.1288225886031585,3,Baixo-Baixo,2005
14182,0.0570911630407585,3,Baixo-Baixo,2005
14183,0.4972407972822,3,Baixo-Baixo,2005
14184,1.2566962426905626,0,Não Significativo,2005
14185,0.3543864532190617,3,Baixo-Baixo,2005
14186,0.4235246510587683,0,Não Significativo,2005
14187,5.189198599965905,0,Não Significativo,2005
14188,0.3192727387089585,3,Baixo-Baixo,2005
14189,0.0765279165435582,3,Baixo-Baixo,2005
14195,0.211582374539887,0,Não Significativo,2005
14196,0.7655602467633925,0,Não Significativo,2005
14198,3.288624785371211,0,Não Significativo,2005
14199,1.0315888727135198,0,Não Significativo,2005
14202,0.0345795318463856,3,Baixo-Baixo,2005
14208,0.037680027723629,0,Não Significativo,2005
14212,0.1466317341423124,0,Não Significativo,2005
14214,0.0881075594528942,0,Não Significativo,2005
14221,2.009620736176764,0,Não Significativo,2005
14222,0.0775582349011118,3,Baixo-Baixo,2005
14224,0.3712267333996132,3,Baixo-Baixo,2005
14230,0.392331881310524,0,Não Significativo,2005
14234,0.3674459176440015,3,Baixo-Baixo,2005
14235,0.2023586344961682,3,Baixo-Baixo,2005
14236,0.0640248265357698,0,Não Significativo,2005
14238,2.256130991340423,0,Não Significativo,2005
14239,1.344162913807484,0,Não Significativo,2005
14240,1.4166111233037335,0,Não Significativo,2005
14241,0.6026423825228362,3,Baixo-Baixo,2005
14242,5.476219278474935,0,Não Significativo,2005
14243,1.460977860525195,0,Não Significativo,2005
14245,0.0804635246145152,3,Baixo-Baixo,2005
14247,4.939526077941697,0,Não Significativo,2005
14248,8.003977495378322,0,Não Significativo,2005
14249,0.2457632078034594,3,Baixo-Baixo,2005
14250,5.616212854014895,0,Não Significativo,2005
14251,0.0349094437279016,3,Baixo-Baixo,2005
14252,0.2863455807752539,3,Baixo-Baixo,2005
14254,1.975784507349252,0,Não Significativo,2005
14261,0.0215748224016939,3,Baixo-Baixo,2005
14263,0.0319064383120627,3,Baixo-Baixo,2005
14265,0.0595579781728091,0,Não Significativo,2005
14270,0.6061522038889449,0,Não Significativo,2005
14271,0.3853821821976513,0,Não Significativo,2005
14272,2.344571112577486,0,Não Significativo,2005
14273,0.0069224581531368,3,Baixo-Baixo,2005
14274,3.21179436541772,0,Não Significativo,2005
14275,0.2306268102810204,0,Não Significativo,2005
14278,0.1983508677806544,0,Não Significativo,2005
